"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",82.476264,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",81.05412,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",80.189135,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",79.977301,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2019-Q1","T1-2019",44.363824,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2019-Q2","T2-2019",44.468243,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2019-Q4","T4-2019",43.530644,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2019-Q3","T3-2019",44.126843,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2020-Q2","T2-2020",49.649863,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2020-Q1","T1-2020",45.577407,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2020-Q3","T3-2020",44.848285,,
"IT","Italia","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","99","totale","2020-Q4","T4-2020",45.339328,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2019-Q1","T1-2019",64.895529,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2019-Q2","T2-2019",65.379638,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2019-Q4","T4-2019",65.482563,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2019-Q3","T3-2019",66.320889,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2020-Q2","T2-2020",72.806919,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2020-Q1","T1-2020",67.074688,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2020-Q3","T3-2020",67.868264,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-34","15-34 anni","99","totale","2020-Q4","T4-2020",69.46628,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",92.304994,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",81.387835,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",83.328888,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",65.461815,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",91.675448,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",93.542416,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",87.233475,,
"ITCD","Nord","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",93.843829,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q1","T1-2019",38.364782,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q2","T2-2019",35.21106,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q4","T4-2019",41.932195,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q3","T3-2019",42.344717,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q2","T2-2020",43.55092,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q1","T1-2020",40.394752,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q3","T3-2020",45.010205,,
"IT","Italia","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q4","T4-2020",43.036273,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q1","T1-2019",34.27432,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q2","T2-2019",31.154379,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q4","T4-2019",43.301488,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q3","T3-2019",40.576288,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q2","T2-2020",43.008983,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q1","T1-2020",40.736775,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q3","T3-2020",47.10817,,
"ITE","Centro","INAC_R","tasso di inattività","2","femmine","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q4","T4-2020",40.709464,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2019-Q1","T1-2019",49.808979,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2019-Q2","T2-2019",50.046539,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2019-Q4","T4-2019",50.198983,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2019-Q3","T3-2019",52.132201,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2020-Q2","T2-2020",58.035835,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2020-Q1","T1-2020",52.257869,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2020-Q3","T3-2020",53.818653,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-34","15-34 anni","7","diploma","2020-Q4","T4-2020",56.223914,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2019-Q1","T1-2019",37.904548,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2019-Q2","T2-2019",37.258511,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2019-Q4","T4-2019",39.122197,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2019-Q3","T3-2019",42.397868,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2020-Q2","T2-2020",43.486206,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2020-Q1","T1-2020",40.616496,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2020-Q3","T3-2020",43.210275,,
"ITCD","Nord","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","7","diploma","2020-Q4","T4-2020",43.776117,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",33.243848,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",31.72805,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",31.832616,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",31.581589,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",36.04655,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",34.170732,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",32.136873,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",32.912118,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q1","T1-2019",38.191067,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q2","T2-2019",36.378225,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q4","T4-2019",35.024877,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q3","T3-2019",37.586569,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q2","T2-2020",37.844925,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q1","T1-2020",37.392093,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q3","T3-2020",36.959101,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q4","T4-2020",36.721127,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",47.801394,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",46.372361,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",47.214588,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",48.377255,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",50.769085,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",49.291657,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",46.773446,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",46.841851,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q1","T1-2019",63.584916,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q2","T2-2019",57.344642,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q4","T4-2019",53.022919,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2019-Q3","T3-2019",56.392587,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q2","T2-2020",59.905245,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q1","T1-2020",60.184487,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q3","T3-2020",56.389209,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2020-Q4","T4-2020",57.676926,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2019-Q1","T1-2019",57.320241,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2019-Q2","T2-2019",61.364974,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2019-Q4","T4-2019",54.535366,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2019-Q3","T3-2019",52.230401,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2020-Q2","T2-2020",66.699236,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2020-Q1","T1-2020",58.375843,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2020-Q3","T3-2020",56.749323,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","4","licenza di scuola media","2020-Q4","T4-2020",60.369431,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q1","T1-2019",51.287382,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q2","T2-2019",51.949666,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q4","T4-2019",51.778653,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q3","T3-2019",53.842971,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q2","T2-2020",57.911559,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q1","T1-2020",53.196907,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q3","T3-2020",54.514903,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q4","T4-2020",54.666724,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2019-Q1","T1-2019",65.144605,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2019-Q2","T2-2019",65.436492,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2019-Q4","T4-2019",65.597674,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2019-Q3","T3-2019",65.617444,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2020-Q2","T2-2020",72.130168,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2020-Q1","T1-2020",67.764516,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2020-Q3","T3-2020",66.766924,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-29","15-29 anni","99","totale","2020-Q4","T4-2020",68.97339,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",74.720249,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",50.980392,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",49.595767,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",57.766743,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",72.672107,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",51.144114,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",65.145381,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y18-29","18-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",23.810786,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2019-Q1","T1-2019",49.032215,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2019-Q2","T2-2019",49.709646,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2019-Q4","T4-2019",48.77522,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2019-Q3","T3-2019",49.457638,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2020-Q2","T2-2020",53.247206,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2020-Q1","T1-2020",50.957979,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2020-Q3","T3-2020",50.252565,,
"ITCD","Nord","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","99","totale","2020-Q4","T4-2020",51.415977,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2019-Q1","T1-2019",50.249783,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2019-Q2","T2-2019",48.587206,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2019-Q4","T4-2019",49.379042,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2019-Q3","T3-2019",48.707588,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2020-Q2","T2-2020",55.555202,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2020-Q1","T1-2020",51.801667,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2020-Q3","T3-2020",49.791638,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y15-34","15-34 anni","99","totale","2020-Q4","T4-2020",51.473101,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2019-Q1","T1-2019",76.861188,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2019-Q2","T2-2019",77.807056,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2019-Q4","T4-2019",77.863904,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2019-Q3","T3-2019",76.95875,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2020-Q2","T2-2020",82.400324,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2020-Q1","T1-2020",78.592737,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2020-Q3","T3-2020",78.093677,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y15-24","15-24 anni","99","totale","2020-Q4","T4-2020",80.937363,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2019-Q1","T1-2019",70.366068,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2019-Q2","T2-2019",71.811227,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2019-Q4","T4-2019",71.797603,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2019-Q3","T3-2019",72.733494,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2020-Q2","T2-2020",79.346126,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2020-Q1","T1-2020",74.341475,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2020-Q3","T3-2020",74.433542,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","2","femmine","Y15-29","15-29 anni","99","totale","2020-Q4","T4-2020",76.548497,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",29.79078,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",27.346544,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",27.724686,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",27.054913,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",30.02488,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",30.840097,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",27.342671,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",27.570425,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",67.064987,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",67.83278,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",67.078225,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",69.201378,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",71.352357,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",67.647568,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",67.812094,,
"ITFG","Mezzogiorno","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",67.45486,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q1","T1-2019",37.092291,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q2","T2-2019",35.81204,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q4","T4-2019",37.74157,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2019-Q3","T3-2019",36.821136,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q2","T2-2020",44.179143,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q1","T1-2020",39.003387,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q3","T3-2020",35.741845,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","1","maschi","Y18-29","18-29 anni","11","laurea e post-laurea","2020-Q4","T4-2020",30.206946,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",54.312414,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",41.275611,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y15-29","15-29 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",29.958512,,
