"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",245188.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",232927.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",6537,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",11679.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",8550.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",16292.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",1795.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",4250.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",8925.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",2101.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",5267.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",5290.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",5384.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",5365.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",1425.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",4092,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",632.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",1563.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",261671,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",264729.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",266519,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",271858.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",216140.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",243517.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",249948.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",239148.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",6536.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",11678.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",8550,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",16292.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",1795.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",4250.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",8925.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",2101.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",259297.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",262977.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",262375.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",274582.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",209966,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",239893,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",251659.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",233959.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",259039.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",259464.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",259028.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",259911.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",212070.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",240565.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",240005.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",233518.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",10615,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",10686.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",10953.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",10803.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",1615.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",6872.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",5931.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",2652.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",259478.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",262798.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",262383.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",274407.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",210347.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",239841.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",251370.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",233931.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",4260.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",5053.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",4884.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",7110.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",1173.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",3034.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",2454.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",1051.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",264395.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",264868.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",264608.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",265360.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",212245.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",243346.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",245294.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",234592.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",10859.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",10932.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",11205,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",11052.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",1662.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",7071.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",6104,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",2729.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",257262.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",256127.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",258720.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",265168.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",209698.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",238675,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",244899.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",232899.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",4284.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",4992.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",4865,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",7081.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",1158.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",3150.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",2514.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",1077.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q1","T1-2019",6703.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q2","T2-2019",12025.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q4","T4-2019",8778.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2019-Q3","T3-2019",16798.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q2","T2-2020",1847.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q1","T1-2020",4370.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q3","T3-2020",9163.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2021M3","Mar-2021","2020-Q4","T4-2020",2153.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",262556,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",261846,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",264263.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",271035.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",214908,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",245012.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",251687.8,,
